Difficulty,Difficulty Score,Time (ms),Recursive Solver Time (ms)
Hard,8350,57.2766,48.4533
Hard,8200,48.6492,36.2169
Hard,9100,13.9488,6.4117
Hard,8250,23.7203,2.2651
Hard,9150,18.8549,8.4506
Hard,6850,20.81,3.0114
Hard,8800,13.4762,2.5298
Hard,6800,530.2372,516.1345
Hard,7400,9.1769,4.8242
Hard,7050,26.5331,16.1631
Hard,8100,30.802,17.9444
Hard,7550,145.2517,125.6127
Hard,8400,20.2967,7.6486
Hard,7900,3.5136,0.4187
Hard,8850,16.467,4.5724
Hard,7800,2.0028,0.3065
Hard,8050,50.4877,23.0304
Hard,7350,190.5793,178.9041
Hard,7500,258.3524,247.4213
Hard,8000,13.4027,6.1193
Hard,8700,8.2363,4.3982
Hard,7050,30.3917,22.0621
Hard,7550,14.9699,3.7942
Hard,7700,11.0608,1.7903
Hard,8400,34.9351,16.82
Hard,8700,30.5462,22.2471
Hard,7600,106.6391,83.6267
Hard,8700,111.7972,94.4268
Hard,9200,17.0796,7.438
Hard,7500,14.5657,7.518
Hard,8500,79.6467,66.2661
Hard,6850,8.5587,3.1969
Hard,9100,13.136,5.0995
Hard,7850,33.8277,7.3798
Hard,8500,6.0717,2.1133
Hard,8600,13.6161,5.3416
Hard,6900,23.0343,13.9706
Hard,7400,23.2137,10.9845
Hard,7100,6.9768,0.4555
Hard,8950,8.6562,5.3467
Hard,7050,94.5086,83.0052
Hard,9200,8.2378,0.2483
Hard,7700,14.0328,1.9493
Hard,6950,2.6172,1.0085
Hard,8300,19.5801,11.23
Hard,7750,31.1207,18.2863
Hard,8700,31.2765,18.2463
Hard,7000,10.4035,0.3998
Hard,8700,3.9059,2.4303
Hard,7600,10.5611,1.2704
Hard,9150,6.153,2.5416
Hard,8900,13.0678,8.8256
Hard,7450,13.9348,7.3827
Hard,8250,47.0544,41.3894
Hard,8800,118.3683,106.1489
Hard,7950,23.4718,21.4766
Hard,7750,35.0364,21.5413
Hard,7250,9.643,0.5909
Hard,8300,58.2419,49.347
Hard,8300,223.7497,206.8292
Hard,8950,3.9966,2.4579
Hard,9000,15.1796,3.5314
Hard,7150,12.5859,2.1976
Hard,7900,17.1244,2.8472
Hard,8550,124.9667,109.7627
Hard,8000,29.4282,24.7967
Hard,8900,33.2291,17.136
Hard,6900,11.0481,4.8181
Hard,8400,11.8614,3.606
Hard,8900,11.1645,2.6989
Hard,6850,35.6884,21.7124
Hard,7600,1.6019,0.7748
Hard,8800,32.4012,28.1038
Hard,8500,13.5558,3.2268
Hard,6850,10.8341,1.3916
Hard,8100,19.5636,6.8247
Hard,8200,63.432,49.6383
Hard,8900,149.1947,133.355
Hard,8300,25.0518,13.3784
Hard,7550,17.4815,5.3216
Hard,7850,52.233,33.4706
Hard,8700,23.7245,8.7398
Hard,8600,69.2354,62.6348
Hard,7100,11.1291,1.602
Hard,9100,20.1152,13.7755
Hard,8000,20.7132,5.1116
Hard,8550,7.4921,2.3274
Hard,8900,12.4471,1.7475
Hard,8300,31.9332,13.5837
Hard,9200,12.6292,4.8819
Hard,7650,18.0328,9.7458
Hard,8000,6.2156,1.7731
Hard,8900,27.2938,2.4145
Hard,7700,18.9808,0.6502
Hard,6850,35.4344,19.7204
Hard,7700,8.0943,0.8623
Hard,8900,27.6661,21.2154
Hard,8600,1.7897,0.1977
Hard,7650,7.8207,2.0141
Hard,8500,5.2281,0.5543
Hard,9100,3.297,1.13
Hard,8600,648.4805,635.5326
Hard,7050,23.417,11.5029
Hard,8700,5.9401,1.2084
Hard,8500,25.7669,13.9041
Hard,7500,4.2972,0.9006
Hard,8200,35.5012,26.3844
Hard,6950,315.7157,300.9414
Hard,9100,18.6307,11.0018
Hard,7600,33.3555,23.353
Hard,8350,8.8142,2.521
Hard,7700,25.4486,13.8534
Hard,7400,2.9096,1.2229
Hard,8800,25.8616,4.6425
Hard,7400,7.5056,1.409
Hard,6750,14.9042,3.4726
Hard,8800,34.1072,1.7201
Hard,7150,14.6117,0.7926
Hard,8300,25.8168,9.4417
Hard,9200,20.2616,5.9678
Hard,9100,107.0098,80.8333
Hard,8100,9.681,1.4223
Hard,7750,123.4425,112.4019
Hard,7650,14.6162,6.1816
Hard,7800,15.5031,4.3827
Hard,8700,8.2521,1.0363
Hard,7350,65.4322,53.5303
Hard,8900,20.1,9.6546
Hard,8100,12.391,5.4055
Hard,7300,29.6686,19.0285
Hard,8300,59.3113,44.983
Hard,7300,12.3658,5.6787
Hard,7100,5.8412,1.3001
Hard,8550,31.3242,23.3988
Hard,8000,17.7928,5.0162
Hard,7650,4.5501,1.2333
Hard,7200,4.2081,0.7349
Hard,7900,5.483,2.8498
Hard,8400,35.3454,20.708
Hard,7700,9.7501,1.7994
Hard,8900,7.3082,1.4981
Hard,8000,18.1235,9.1222
Hard,6650,61.6,41.0501
Hard,8600,12.8334,1.9074
Hard,8200,4.471,1.4564
Hard,9200,4.0656,2.1919
Hard,7650,16.1266,8.9564
Hard,9100,13.4887,9.8077
Hard,8600,7.9627,3.9408
Hard,7250,11.1388,5.5739
Hard,8300,64.2199,50.0353
Hard,7700,3.1543,0.5235
Hard,6750,11.9877,8.0359
Hard,6750,250.9503,232.6942
Hard,7900,138.3723,127.3374
Hard,9000,26.1926,5.1147
Hard,7700,6.2808,1.6433
Hard,8900,19.8083,1.8917
Hard,7800,44.7754,40.4661
Hard,8150,18.4166,10.1033
Hard,8900,36.916,28.8896
Hard,6650,11.8833,7.261
Hard,7900,12.3051,0.591
Hard,7200,73.8213,56.9641
Hard,8700,19.3247,14.0562
Hard,9200,20.009,12.858
Hard,8200,12.409,2.2209
Hard,8200,61.2349,44.5523
Hard,7350,53.5923,34.7976
Hard,8300,27.0856,17.2571
Hard,8700,4.6974,0.2716
Hard,8000,16.2515,11.3714
Hard,6950,16.4598,2.8841
Hard,7250,212.6978,198.263
Hard,8700,102.1589,97.9723
Hard,8500,31.0517,13.6373
Hard,6850,19.5026,5.3987
Hard,8300,8.9894,0.654
Hard,7400,2.999,0.708
Hard,9100,20.4612,9.3035
Hard,8400,17.7223,0.6549
Hard,7250,28.1604,15.4072
Hard,7400,244.4371,229.5445
Hard,9100,25.2768,13.419
Hard,7550,39.0215,26.1519
Hard,8800,57.2038,36.4924
Hard,6850,12.7998,2.1801
Hard,6750,805.7224,791.5225
Hard,7450,16.7767,7.3049
Hard,8800,6.6597,3.4178
Hard,8750,40.8195,36.3969
Hard,7850,28.4563,17.9649
Hard,7800,43.0043,26.6426
Hard,8550,32.356,18.4914
Hard,7400,22.5012,14.6534
Hard,7300,13.2988,8.2739
Hard,9200,21.4516,2.4577
Hard,9000,2.8652,1.2677
Hard,8700,8.6235,2.0157
Hard,7300,9.2321,2.7339
Hard,8200,41.1739,24.399
Hard,8800,110.9679,93.6391
Hard,7450,22.7338,17.4554
Hard,8200,16.7415,3.6293
Hard,8800,14.3241,1.6683
Hard,8850,40.5143,18.8361
Hard,8600,31.1565,14.1976
Hard,7250,27.5452,13.2367
Hard,9200,25.2295,14.9908
Hard,8700,70.4279,59.4426
Hard,7950,169.4385,145.8357
Hard,8400,12.3029,3.0572
Hard,7050,28.3323,15.3281
Hard,7200,10.3783,2.9086
Hard,8300,22.9198,3.0671
Hard,9200,33.8673,18.444
Hard,7700,27.6286,11.57
Hard,7800,78.8894,61.5619
Hard,7550,6.6896,2.5369
Hard,8350,13.4728,2.6188
Hard,7300,22.1738,3.2291
Hard,7200,5.2263,1.0219
Hard,7400,3.3719,0.3168
Hard,7650,15.2746,1.0661
Hard,7450,14.3108,5.5863
Hard,9100,5.1009,2.8311
Hard,8300,28.4988,19.2132
Hard,8000,74.1465,62.5664
Hard,6550,64.7178,49.9601
Hard,6850,15.2782,6.3958
Hard,7900,11.0538,1.4151
Hard,6950,99.0731,80.5865
Hard,7800,40.8715,19.5968
Hard,7200,52.5214,30.5477
Hard,8300,19.5513,12.5911
Hard,8050,2.5858,1.3963
Hard,8200,35.9804,26.3766
Hard,8100,2.4337,0.2449
Hard,8700,35.5122,27.776
Hard,8100,14.6624,7.8696
Hard,7350,15.143,7.3039
Hard,9000,36.9195,16.0659
Hard,8100,6.1688,1.4034
Hard,7300,15.9839,8.0987
Hard,8600,3.6657,1.5714
Hard,6750,16.3852,6.0129
Hard,7200,7.2109,4.3244
Hard,9100,3.8874,0.684
Hard,7650,195.5772,185.5194
Hard,7450,16.2578,1.4652
Hard,7550,18.8799,4.5798
Hard,7050,195.9493,179.5893
Hard,9000,24.513,13.2111
Hard,8650,33.3441,26.988
Hard,6750,4.2236,2.0968
Hard,9200,5.5815,4.2581
Hard,7950,41.6142,16.6103
Hard,7900,17.118,3.2427
Hard,8200,69.2506,51.5131
Hard,7500,15.1605,3.7746
Hard,7250,19.7768,3.8384
Hard,9200,6.9545,1.2224
Hard,7250,5.5445,1.2076
Hard,7200,18.7324,4.791
Hard,8900,62.4503,53.7315
Hard,8700,42.2058,35.5942
Hard,7400,11.9036,2.5599
Hard,7200,17.8057,10.4172
Hard,6950,53.8044,43.4852
Hard,8000,4.4192,0.7331
Hard,8900,17.2773,5.6802
Hard,7700,27.8076,12.3249
Hard,7000,24.4743,21.3214
Hard,8800,10.1241,2.3441
Hard,9250,3.8746,0.2664
Hard,8000,7.8143,1.1286
Hard,7600,156.8154,150.227
Hard,7400,12.3232,7.7567
Hard,7450,17.7336,8.9229
Hard,8100,31.007,24.8806
Hard,6850,21.5743,0.6469
Hard,9000,8.3472,3.5132
Hard,7800,49.7993,44.0913
Hard,9100,4.1061,1.2934
Hard,7900,113.5431,95.1883
Hard,8900,20.8975,11.4203
Hard,9100,6.6765,1.7414
Hard,7500,44.6481,21.8828
Hard,7450,4.5054,3.0209
Hard,7500,14.2013,2.8927
Hard,7700,22.1372,12.321
Hard,8800,2.4021,0.2842
Hard,6950,17.6262,5.2924
Hard,7600,40.3091,18.0378
Hard,7750,28.3762,19.5869
Hard,8200,13.2595,3.0191
Hard,7450,10.2972,0.9701
Hard,6950,9.0499,1.9324
Hard,8400,2.7884,1.1427
Hard,8900,17.5834,1.2863
Hard,7400,14.9749,11.0623
Hard,7850,82.9269,61.7317
Hard,6650,110.6758,103.4224
Hard,8450,226.5996,211.3408
Hard,7750,20.2698,4.7081
Hard,8800,40.6207,32.8106
Hard,8900,6.3488,1.0931
Hard,7550,23.7408,9.1345
Hard,6800,9.6278,1.6181
Hard,7800,12.9773,0.5536
Hard,8900,5.8623,2.5608
Hard,8150,11.9323,7.8896
Hard,6550,36.5854,17.2362
Hard,7300,12.434,6.7266
Hard,8800,8.899,2.0671
Hard,9100,37.3934,13.8478
Hard,7450,16.5335,8.2443
Hard,8600,15.0468,5.0317
Hard,8100,23.7444,2.457
Hard,6800,38.0555,28.4327
Hard,7250,25.5169,8.7266
Hard,7800,3.7224,1.8937
Hard,7300,372.4288,363.7418
Hard,6750,11.385,7.7516
Hard,8600,43.8088,29.4636
Hard,8300,17.1426,0.6753
Hard,9200,6.3439,2.4679
Hard,8800,13.1047,7.1412
Hard,7250,111.1579,97.7332
Hard,8000,206.6896,189.7071
Hard,7050,5.2983,1.4169
Hard,8300,31.4135,25.9691
Hard,8900,16.6688,6.4538
Hard,6600,5.4926,2.2098
Hard,7200,45.9606,40.5991
Hard,7100,69.5583,55.7448
Hard,6950,19.9434,13.1862
Hard,6600,4.0291,0.921
Hard,9050,32.4977,21.5882
Hard,8700,23.4505,17.7535
Hard,8500,115.7493,110.4722
Hard,8300,30.9923,17.4127
Hard,6850,40.8903,31.5809
Hard,7800,26.1696,18.4313
Hard,6850,27.227,2.3744
Hard,8700,23.1591,9.2885
Hard,7700,14.7165,2.5491
Hard,6550,16.9727,6.3891
Hard,7500,15.1108,8.8957
Hard,7100,2.6301,0.2291
Hard,7350,21.0738,4.5423
Hard,9100,30.028,22.842
Hard,8100,34.7904,14.6067
Hard,8950,13.6712,5.5182
Hard,8500,249.5279,238.7073
Hard,7200,17.3115,2.4276
Hard,8000,9.814,4.3597
Hard,7500,234.091,217.7071
Hard,9100,10.513,6.0338
Hard,7900,11.0514,1.7612
Hard,6650,34.3355,11.2761
Hard,7800,5.071,3.0923
Hard,9100,5.4199,0.9753
Hard,7250,242.3746,236.6765
Hard,8350,23.6972,9.8705
Hard,7250,19.9532,6.0887
Hard,8700,12.6998,0.364
Hard,7750,24.7979,2.7386
Hard,9100,29.0264,25.4446
Hard,7900,24.5348,5.8923
Hard,7300,46.2352,32.4041
Hard,8200,6.7628,2.1938
Hard,8600,7.2726,1.3417
Hard,7700,25.0146,8.5619
Hard,8550,14.4457,8.053
Hard,7800,23.3802,21.1646
Hard,7550,50.8507,32.7521
Hard,8000,30.2505,11.1607
Hard,6650,28.447,10.9867
Hard,7450,7.6716,2.9301
Hard,7000,54.1576,41.7708
Hard,8500,19.1728,1.4006
Hard,8550,122.1564,111.7191
Hard,7150,252.8296,242.7874
Hard,7600,12.1265,9.3648
Hard,7800,3.2987,0.9593
Hard,7300,11.2273,7.7001
Hard,8250,197.3682,185.0592
Hard,7950,9.0437,1.3922
Hard,7400,24.4075,2.4538
Hard,7300,26.3494,18.1369
Hard,6850,12.214,9.2406
Hard,6950,40.7253,20.0746
Hard,6950,27.6282,5.8142
Hard,8400,3.4749,1.2618
Hard,7400,52.4862,42.8186
Hard,7250,40.2946,31.7758
Hard,7400,14.1883,2.9967
Hard,8500,38.3416,22.0854
Hard,9000,17.2967,6.8457
Hard,6950,6.748,1.2701
Hard,7250,5.6168,0.9179
Hard,7150,111.7602,100.5598
Hard,6900,3.9003,1.3704
Hard,7800,38.9359,24.6055
Hard,8500,11.8985,1.0526
Hard,7500,108.8776,89.0931
Hard,8100,2.4099,0.9532
Hard,7200,124.5007,113.9332
Hard,7900,9.0151,3.0041
Hard,7300,34.8633,2.3292
Hard,8000,5.1243,1.4723
Hard,8100,47.4647,35.4969
Hard,7400,5.4322,1.6483
Hard,7250,2.5129,0.2049
Hard,7650,13.0114,3.3536
Hard,6850,6.7189,4.1829
Hard,8700,16.5763,1.0761
Hard,8350,22.6901,11.5587
Hard,8050,7.5483,3.685
Hard,7100,30.401,19.2339
Hard,8700,13.3956,2.5794
Hard,6750,30.854,8.3801
Hard,7500,7.4685,4.0894
Hard,7800,13.4264,9.2835
Hard,7050,61.7043,53.2761
Hard,8000,25.1762,2.3052
Hard,9100,6.2689,0.4837
Hard,6750,30.8063,15.9706
Hard,8450,6.1283,5.0278
Hard,6850,1623.2374,1609.0236
Hard,8900,11.0776,1.7272
Hard,7000,53.2696,39.4717
Hard,9250,56.4573,46.0522
Hard,8200,35.1206,30.2232
Hard,9050,11.1021,0.4643
Hard,8400,13.0735,3.7033
Hard,7900,25.3836,1.9773
Hard,6750,148.3913,136.1078
Hard,8200,2.6066,0.2724
Hard,8100,131.2699,119.9339
Hard,7750,32.9732,17.1384
Hard,9100,288.0122,270.5506
Hard,7500,12.6516,1.0688
Hard,7850,40.5145,29.8039
Hard,7100,22.7781,4.1773
Hard,8400,68.7271,52.6001
Hard,8350,36.1032,30.6738
Hard,6750,29.8278,9.1107
Hard,6750,16.8595,2.0131
Hard,8400,5.0832,1.1719
Hard,7600,21.9871,12.418
Hard,7600,331.2903,308.8592
Hard,8500,76.6565,73.154
Hard,9200,120.383,103.4248
Hard,8700,10.2369,0.8283
Hard,7300,15.0545,5.4781
Hard,8050,18.0332,6.8276
Hard,8700,15.0026,10.8782
Hard,8950,14.5157,2.9936
Hard,7600,14.0173,2.9162
Hard,7450,21.1703,3.9322
Hard,8400,20.4225,8.7991
Hard,7300,9.8625,6.4934
Hard,7500,9.5527,3.6204
Hard,7300,276.0616,258.8817
Hard,8600,7.0866,0.5603
Hard,8200,8.0707,1.1799
Hard,6650,7.5947,3.8901
Hard,9200,5.9749,2.1078
Hard,7250,12.2867,3.6916
Hard,8100,33.3721,18.3002
Hard,7000,33.4276,18.6042
Hard,7650,12.4841,4.9768
Hard,6650,12.3436,3.0278
Hard,9200,36.9317,17.7741
Hard,6550,13.2683,7.5299
Hard,8700,15.618,2.7794
Hard,8500,27.2874,9.8724
Hard,7800,4.1907,1.6893
Hard,9200,19.5158,3.2626
Hard,8100,121.1336,106.8093
Hard,9200,12.6145,4.8548
Hard,8400,6.9618,4.4937
Hard,8300,12.0656,3.1042
Hard,7550,25.5014,12.4436
Hard,7050,20.8704,3.8117
Hard,6850,26.9256,16.6623
Hard,7800,19.6431,7.6228
Hard,8100,8.0163,0.3758
Hard,8300,30.0921,14.1193
Hard,7050,134.177,120.0996
Hard,8300,5.8517,0.2853
Hard,8700,13.8706,3.3503
Hard,7700,45.1927,19.8113
Hard,8450,11.3111,6.3042
Hard,6750,27.0843,15.3519
Hard,7450,20.9326,0.2542
Hard,8400,17.7283,5.4365
Hard,9100,27.5355,12.8856
Hard,8200,7.4053,4.191
Hard,7050,31.8088,5.6469
Hard,7700,24.8538,8.1695
Hard,8900,4.6737,0.9976
Hard,7400,16.4054,2.4306
Hard,7650,10.4375,0.5717
Hard,8300,26.1614,2.8269
Hard,7350,40.2182,28.3516
Hard,7100,11.0231,3.0914
Hard,8200,7.479,0.4139
Hard,7200,4.0371,1.61
Hard,8350,9.6603,3.5891
Hard,7450,62.9615,53.0095
Hard,8100,13.0142,7.9005
Hard,8100,11.1609,1.8029
Hard,7700,19.4331,9.6607
Hard,7550,9.5556,6.3838
Hard,6950,6.4163,1.7812
Hard,7300,11.5445,5.045
Hard,8600,49.7171,33.7902
Hard,8600,12.3847,5.8194
Hard,7800,3.0713,0.3939
Hard,8700,149.3618,129.6358
Hard,7900,111.4871,93.5661
Hard,8700,12.4068,1.0619
Hard,8300,14.4346,3.0908
Hard,7050,15.8982,6.492
Hard,7500,25.6038,16.9429
Hard,8600,25.0123,4.9561
Hard,8600,1.5572,0.1495
Hard,8900,35.65,24.4654
Hard,7250,12.4399,6.037
Hard,7900,9.7256,7.639
Hard,7400,4.1592,0.5115
Hard,8500,3.6354,1.7098
Hard,8450,26.7856,18.8125
Hard,8200,9.5325,1.7634
Hard,7050,14.0299,0.7801
Hard,7500,8.9821,7.115
Hard,8300,19.1238,8.2952
Hard,6850,22.6129,18.383
Hard,8600,38.5104,28.4218
Hard,8100,8.1124,2.6532
Hard,7750,16.4763,3.4998
Hard,8100,35.4813,24.1329
Hard,8500,36.537,2.3695
Hard,9200,22.1503,1.6036
Hard,7750,54.2901,41.0679
Hard,8200,12.2214,0.345
Hard,7300,81.1247,77.8309
Hard,8500,8.4906,6.0577
Hard,8100,14.9306,5.0744
Hard,6750,7.1521,1.7977
Hard,8000,44.0255,31.1284
Hard,6800,21.6719,9.446
Hard,7900,42.4375,29.3797
Hard,6750,23.6228,2.6243
Hard,8400,8.4775,2.4298
Hard,8300,224.379,212.1818
Hard,6650,12.8099,5.3844
Hard,8700,24.6434,16.1461
Hard,8400,18.4753,13.3798
Hard,8750,3.4182,1.5056
Hard,7400,24.9865,2.5789
Hard,8300,24.836,3.079
Hard,7500,13.561,8.1746
Hard,9000,4.1248,1.224
Hard,9100,16.0353,1.8049
Hard,7600,10.7349,1.0639
Hard,9100,53.5812,44.3355
Hard,7300,7.1583,0.7281
Hard,7800,43.3808,31.7276
Hard,9100,4.7184,2.2154
Hard,8000,26.0245,6.8005
Hard,8800,50.5508,34.5657
Hard,8900,258.7145,240.6536
Hard,6750,10.7252,2.5136
Hard,7900,141.2157,123.0043
Hard,8700,55.887,31.8268
Hard,7650,9.8699,4.4023
Hard,7750,348.3809,336.2858
Hard,8800,8.2722,0.7066
Hard,7150,15.8837,1.8316
Hard,8350,3.1219,0.2582
Hard,9000,13.9475,5.7276
Hard,9000,86.7421,73.692
Hard,8600,164.0585,149.5598
Hard,7800,20.4031,14.0263
Hard,9000,12.4776,1.2197
Hard,7400,3.7159,0.3364
Hard,7250,22.1875,17.4328
Hard,7950,19.3612,8.359
Hard,7800,29.2734,22.625
Hard,6550,7.3045,1.6264
Hard,9000,81.4674,68.4745
Hard,6750,15.6108,2.6324
Hard,7400,6.9536,1.7796
Hard,6950,28.7268,19.5366
Hard,9250,35.8343,22.0071
Hard,9100,94.7526,92.0408
Hard,6850,37.7111,12.7275
Hard,8400,21.3655,13.9022
Hard,7900,20.0568,9.9504
Hard,7300,7.6354,1.8769
Hard,7700,17.2071,2.3998
Hard,7250,17.9061,10.3686
Hard,7400,2.2928,1.0069
Hard,7800,11.5493,0.5495
Hard,8250,6.0475,2.5959
Hard,7800,18.5134,7.3097
Hard,7200,10.0008,6.6374
Hard,8650,48.7198,39.5574
Hard,6850,531.3708,517.3004
Hard,8500,12.4214,1.8546
Hard,8000,8.1209,3.6989
Hard,6800,22.6096,5.8155
Hard,7850,3.8645,1.3283
Hard,8950,13.159,2.8078
Hard,7800,14.0951,6.1825
Hard,7100,19.6792,9.1942
Hard,7900,25.4037,12.7703
Hard,9200,32.3553,16.1012
Hard,8900,6.3001,0.8958
Hard,8450,19.2537,5.8428
Hard,7550,12.5265,2.3886
Hard,6750,10.0423,6.0729
Hard,9100,17.6264,3.1977
Hard,6850,7.9074,2.5288
Hard,8950,5.5869,1.2963
Hard,7150,264.7721,255.1258
Hard,9200,17.5235,12.1128
Hard,7400,8.8783,4.6587
Hard,8300,7.3112,2.0622
Hard,9200,2.2576,0.7888
Hard,6850,16.4673,7.1293
Hard,8900,14.4873,1.5438
Hard,7200,13.7994,2.1566
Hard,6650,11.9789,1.6921
Hard,6950,5.6166,1.1164
Hard,7650,148.2157,140.9537
Hard,7500,15.8974,9.3905
Hard,8100,18.2974,5.0782
Hard,8000,34.6657,22.3092
Hard,8650,35.7971,7.1872
Hard,6850,14.5464,1.1959
Hard,8050,30.4557,18.2079
Hard,8900,21.091,12.3007
Hard,9100,3.6064,1.3593
Hard,8400,4.9296,1.273
Hard,7600,8.1304,0.9949
Hard,7800,63.9916,41.17
Hard,9200,46.4022,37.3384
Hard,8300,59.0022,40.7097
Hard,7900,12.1046,4.1168
Hard,7700,17.3599,11.8961
Hard,7550,23.0892,8.6283
Hard,8700,10.5615,2.1329
Hard,6750,37.0693,24.4851
Hard,7250,1.9504,0.4368
Hard,7050,14.0138,4.1785
Hard,6900,7.0255,2.8696
Hard,7750,17.5339,7.1968
Hard,6850,18.6427,5.5162
Hard,7600,21.4583,8.0762
Hard,7250,175.9956,159.8452
Hard,8400,14.7944,1.6349
Hard,6850,13.8398,3.3641
Hard,7900,44.131,11.4686
Hard,6850,29.156,24.096
Hard,8800,30.2554,18.9329
Hard,7200,17.2294,12.6748
Hard,7250,37.4964,24.9873
Hard,8200,16.9422,1.2806
Hard,9100,21.944,8.703
Hard,7200,10.1971,2.1618
Hard,7150,51.1136,43.8313
Hard,7500,17.2937,5.113
Hard,6550,3.947,1.4216
Hard,9000,8.1873,1.8067
Hard,8500,22.0206,8.674
Hard,8050,10.6029,1.7856
Hard,7500,14.8114,3.5273
Hard,8800,3.9015,0.3055
Hard,7300,7.56,3.5657
Hard,7900,28.2124,16.4194
Hard,8500,57.2457,53.5456
Hard,8400,29.7203,19.8502
Hard,8650,9.1701,0.8333
Hard,8050,15.0511,4.5131
Hard,8900,31.7512,23.1307
Hard,7400,15.1696,8.4216
Hard,7750,19.7121,4.7519
Hard,8800,15.2515,0.666
Hard,7550,9.372,4.2572
Hard,7550,10.8645,9.8344
Hard,6950,13.0297,1.8937
Hard,7050,12.6857,4.2395
Hard,8900,14.2819,1.387
Hard,8050,29.5449,13.9394
Hard,7050,49.4061,34.315
Hard,8400,13.802,0.9614
Hard,8100,8.8344,3.1029
Hard,9200,17.546,5.5486
Hard,7150,14.9312,1.4698
Hard,8500,4.4295,1.9016
Hard,7800,2.7376,0.8874
Hard,7600,14.8115,4.9086
Hard,8000,228.3604,217.5433
Hard,7650,48.7839,39.2169
Hard,7150,7.0347,1.0384
Hard,6550,80.8241,58.2949
Hard,8800,324.7622,312.0018
Hard,8800,22.1858,6.6877
Hard,9200,14.1488,6.3699
Hard,8100,16.0659,5.0933
Hard,7250,45.8478,40.0797
Hard,9200,10.7226,1.1555
Hard,7400,7.7782,1.431
Hard,9100,13.3726,4.2943
Hard,8000,13.5007,3.3448
Hard,8200,47.5043,33.2976
Hard,8300,85.3159,60.1077
Hard,7450,25.3894,0.7348
Hard,9200,54.191,25.1675
Hard,7450,10.5786,2.9657
Hard,7500,7.6518,4.3265
Hard,6800,40.5377,30.8831
Hard,8100,29.8524,19.228
Hard,8300,4.5993,0.5467
Hard,7500,28.2294,17.0193
Hard,8900,35.8433,15.2624
Hard,6650,17.0187,3.5108
Hard,7700,7.6593,2.3188
Hard,6750,49.4398,32.2353
Hard,7900,16.2505,7.5777
